Waktu,File,Kelas Ikan,Confidence
2026-09-10 17:47:41,00019.png,Black Sea Sprat,95.67%
2026-09-10 18:51:58,WhatsApp Image 2026-09-02 at 10.07.36.jpeg,Trout,52.67%
2026-09-10 18:51:58,WhatsApp Image 2026-09-02 at 10.07.36.jpeg,Trout,34.25%
2026-09-10 18:58:50,00002.png,Red Mullet,96.31%
2026-09-10 18:58:50,00003.png,Red Mullet,95.83%
2026-09-10 18:58:50,00004.png,Red Mullet,95.73%
2026-09-10 20:04:10,00006.png,Red Mullet,97.64%
2026-09-10 20:08:20,00010.png,Red Mullet,94.92%,77.58,163.28,523.81,269.74
2026-09-10 20:09:03,00010.png,Red Mullet,94.92%,77.58,163.28,523.81,269.74
2026-09-10 20:14:40,00006.png,Red Mullet,97.64%,126.16,75.51,487.69,368.98
2026-09-10 20:15:09,00006.png,Red Mullet,97.64%,126.16,75.51,487.69,368.98
2026-09-10 20:15:09,00006.png,Red Mullet,97.64%,126.16,75.51,487.69,368.98
2026-09-10 20:15:27,00006.png,Red Mullet,97.64%,126.16,75.51,487.69,368.98
2026-09-10 20:15:27,00006.png,Red Mullet,97.64%,126.16,75.51,487.69,368.98
2026-09-10 20:15:49,00006.png,Red Mullet,97.64%,126.16,75.51,487.69,368.98
2026-09-10 20:15:49,00006.png,Red Mullet,97.64%,126.16,75.51,487.69,368.98
